raceId,driverRef,team_momentum,driver_momentum,driver_racecraft_index
168,button,1.5745589358293666,10.617548755692054,3.240018689444767
168,salo,0.49171184686305736,10.499528000542274,1.868985000882068
168,rosa,0.37536366673410054,16.77226150397261,-3.130498601193564
168,ralf_schumacher,1.5745589358293666,10.824827852526004,-0.8533288242711224
168,villeneuve,1.3869264462222328,9.438715919379439,-0.8643752157232467
168,trulli,0.7477891589924459,12.750621702538353,-6.016373650315772
168,irvine,0.34514863473692836,11.969836037817863,-2.7281085947678276
168,mazzacane,0.0,13.938615531239948,7.702757868882509
168,heidfeld,0.0,14.909379933543288,2.284826736433959
168,frentzen,0.7477891589924459,14.457486293954325,-6.307793555303603
168,verstappen,0.37536366673410054,15.198059327323772,-1.6673286826805058
168,zonta,1.3869264462222328,13.374816259449029,0.1231721694956385
168,gene,0.0,13.879642025353023,6.368450345571882
168,wurz,1.5330476915308633,12.776772496313935,1.9980166015043084
168,diniz,0.49171184686305736,11.786846489927711,2.517093655173362
168,alesi,0.0,15.651712876945036,0.05615006738204294
168,herbert,0.34514863473692836,13.782411772738666,0.031670395929288955
168,michael_schumacher,8.049971115033058,9.26866792876579,-7.087365432367492
168,fisichella,1.5330476915308633,9.363965362733843,0.9665454642135322
169,hakkinen,11.18997412491407,3.1762587840488723,-0.13990985483715493
169,michael_schumacher,8.448337637084263,11.665232406488675,-9.5209677434713
169,coulthard,11.18997412491407,3.3701716886872672,-1.2939425277853251
169,barrichello,8.448337637084263,3.731627467058458,2.683996214614048
169,ralf_schumacher,1.8657587244582674,10.043463340029977,0.751008072667923
169,frentzen,0.5950251826268,14.159740065508212,-4.202040199389729
169,trulli,0.5950251826268,11.984416578763838,-5.400166224083947
169,irvine,0.2746390836883022,11.556059834053194,-2.1550525656724915
169,button,1.8657587244582674,9.265666277113272,5.029573354415081
169,salo,0.7998362600182942,9.37604318481023,3.5300497117259324
169,wurz,1.2198652142240551,13.63952507677273,-0.4530281916782929
169,villeneuve,1.10359471253268,9.144804243792844,-0.48350666746134413
169,verstappen,0.5029690604532673,14.953310784819456,-1.9395767718296906
169,zonta,1.10359471253268,13.706820979691127,-0.5148528590157663
169,gene,0.0,14.312804650981501,6.293180546316307
169,rosa,0.5029690604532673,14.5716231528969,-2.6952643723391407
169,mazzacane,0.0,13.338293116607838,8.172055716282491
169,herbert,0.2746390836883022,15.052587315642281,-2.426249446716558
169,diniz,0.7998362600182942,13.05611607555218,2.2071703880379583
169,fisichella,1.2198652142240551,11.945349264158269,-3.112370153536848
169,heidfeld,0.0,14.298246742202034,2.0149409595010126
169,alesi,0.0,16.335726076094574,0.2489668086590084
170,hakkinen,11.75141215183815,2.7414462619914963,0.28764021768964293
170,michael_schumacher,8.558558767540656,9.73413666101062,-7.818493983427375
170,ralf_schumacher,1.8925798856227058,9.035788595254264,0.40115986444928753
